,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
0,Chi,NB,1,0.8333333333333334,0.7777777777777778,15,6,5,1,[1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 0 1 0 1 0 1 1 1 1 1 1],4964
1,Chi,LR1,1,0.8571428571428572,0.8148148148148148,15,7,4,1,[0 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 0 1 0 1 0 1 1 1 1 1 1],4964
2,Chi,SVC1,1,0.8648648648648648,0.8148148148148148,16,6,5,0,[1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 1 1 0 1 0 1 1 1 1 1 1],4964
3,Chi,SVC2,1,0.7804878048780487,0.6666666666666666,16,2,9,0,[1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1],4964
4,Chi,SVC3,1,0.7804878048780487,0.6666666666666666,16,2,9,0,[1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1],4964
5,Chi,SVC4,1,0.7741935483870969,0.7407407407407407,12,8,3,4,[0 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 1 1 1 0 0],4964
6,Chi,kNN3,1,0.7368421052631579,0.6296296296296297,14,3,8,2,[0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1],4964
7,Chi,kNN5,1,0.8125,0.7777777777777778,13,8,3,3,[0 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 1 1 1 0 1],4964
8,Chi,NB,2,0.8108108108108109,0.7407407407407407,15,5,6,1,[0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0],4964
9,Chi,LR1,2,0.8888888888888891,0.8518518518518519,16,7,4,0,[0 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 1 1 0 1 0 1 1 1 1 1 1],4964
10,Chi,SVC1,2,0.8205128205128205,0.7407407407407407,16,4,7,0,[0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1],4964
11,Chi,SVC2,2,0.7804878048780487,0.6666666666666666,16,2,9,0,[1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1],4964
12,Chi,SVC3,2,0.8205128205128205,0.7407407407407407,16,4,7,0,[0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1],4964
13,Chi,SVC4,2,0.75,0.7037037037037037,12,7,4,4,[0 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 0 0 0 1 0 1 1 1 1 0 0],4964
14,Chi,kNN3,2,0.7894736842105263,0.7037037037037037,15,4,7,1,[0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1],4964
15,Chi,kNN5,2,0.7692307692307693,0.6666666666666666,15,3,8,1,[0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1],4964
16,Chi,NB,3,0.7894736842105263,0.7037037037037037,15,4,7,1,[0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0],4964
17,Chi,LR1,3,0.8421052631578948,0.7777777777777778,16,5,6,0,[0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1],4964
18,Chi,SVC1,3,0.8205128205128205,0.7407407407407407,16,4,7,0,[0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1],4964
19,Chi,SVC2,3,0.8,0.7037037037037037,16,3,8,0,[0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1],4964
20,Chi,SVC3,3,0.7804878048780487,0.6666666666666666,16,2,9,0,[1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1],4964
21,Chi,SVC4,3,0.787878787878788,0.7407407407407407,13,7,4,3,[0 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 0 1 0 1 0 1 1 1 1 0 0],4964
22,Chi,kNN3,3,0.7894736842105263,0.7037037037037037,15,4,7,1,[0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1],4964
23,Chi,kNN5,3,0.7692307692307693,0.6666666666666666,15,3,8,1,[0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1],4964
24,Chi,NB,4,0.7567567567567567,0.6666666666666666,14,4,7,2,[0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1],4964
25,Chi,LR1,4,0.7777777777777777,0.7037037037037037,14,5,6,2,[0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 0 1],4964
26,Chi,SVC1,4,0.7894736842105263,0.7037037037037037,15,4,7,1,[0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1],4964
27,Chi,SVC2,4,0.8,0.7037037037037037,16,3,8,0,[0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1],4964
28,Chi,SVC3,4,0.7804878048780487,0.6666666666666666,16,2,9,0,[1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1],4964
