,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
0,Chi,NB,1,0.7027027027027026,0.5925925925925926,13,3,8,3,[1 1 0 1 1 0 1 1 1 0 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1],71050
1,Chi,LR1,1,0.7027027027027026,0.5925925925925926,13,3,8,3,[1 1 0 1 1 0 1 1 1 0 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1],71050
2,Chi,SVC1,1,0.6857142857142857,0.5925925925925926,12,4,7,4,[1 1 0 1 0 0 1 1 1 0 1 0 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1],71050
3,Chi,SVC2,1,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1],71050
4,Chi,SVC3,1,0.7368421052631579,0.6296296296296297,14,3,8,2,[1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1],71050
5,Chi,SVC4,1,0.6666666666666667,0.5925925925925926,11,5,6,5,[1 0 0 1 0 0 1 1 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1],71050
6,Chi,kNN3,1,0.6666666666666667,0.5925925925925926,11,5,6,5,[1 0 0 1 0 0 1 1 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1],71050
7,Chi,kNN5,1,0.6666666666666667,0.5925925925925926,11,5,6,5,[1 0 0 1 0 0 1 1 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1],71050
8,Chi,NB,2,0.742857142857143,0.6666666666666666,13,5,6,3,[1 1 0 1 0 0 1 1 1 1 0 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1],71050
9,Chi,LR1,2,0.7058823529411765,0.6296296296296297,12,5,6,4,[1 1 0 1 0 0 1 1 1 0 1 0 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1],71050
10,Chi,SVC1,2,0.6666666666666667,0.5925925925925926,11,5,6,5,[1 1 0 1 0 0 1 1 1 0 0 0 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1],71050
11,Chi,SVC2,2,0.7567567567567567,0.6666666666666666,14,4,7,2,[1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1],71050
12,Chi,SVC3,2,0.7567567567567567,0.6666666666666666,14,4,7,2,[1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1],71050
13,Chi,SVC4,2,0.6875,0.6296296296296297,11,6,5,5,[1 0 0 1 0 0 1 1 1 0 0 0 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1],71050
14,Chi,kNN3,2,0.6857142857142857,0.5925925925925926,12,4,7,4,[1 1 0 1 1 0 1 1 1 0 0 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1],71050
15,Chi,kNN5,2,0.6666666666666667,0.5925925925925926,11,5,6,5,[1 1 0 1 0 0 1 1 1 0 0 0 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1],71050
