,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
0,Chi,NB,1,0.6486486486486486,0.5185185185185185,12,2,9,4,[1 1 1 0 1 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1],16659
1,Chi,LR1,1,0.6486486486486486,0.5185185185185185,12,2,9,4,[1 1 1 0 1 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1],16659
2,Chi,SVC1,1,0.7000000000000001,0.5555555555555556,14,1,10,2,[1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1],16659
3,Chi,SVC2,1,0.7441860465116279,0.5925925925925926,16,0,11,0,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],16659
4,Chi,SVC3,1,0.7000000000000001,0.5555555555555556,14,1,10,2,[1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1],16659
5,Chi,SVC4,1,0.6470588235294118,0.5555555555555556,11,4,7,5,[1 1 1 0 1 0 1 1 1 0 1 1 0 1 0 0 1 0 1 1 0 1 1 1 1 0 1],16659
6,Chi,kNN3,1,0.7000000000000001,0.5555555555555556,14,1,10,2,[1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1],16659
7,Chi,kNN5,1,0.6842105263157896,0.5555555555555556,13,2,9,3,[1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 0 1],16659
8,Chi,NB,2,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1],16659
9,Chi,LR1,2,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1],16659
10,Chi,SVC1,2,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1],16659
11,Chi,SVC2,2,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
12,Chi,SVC3,2,0.7368421052631579,0.6296296296296297,14,3,8,2,[1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1],16659
13,Chi,SVC4,2,0.625,0.5555555555555556,10,5,6,6,[1 1 1 0 1 0 0 1 1 0 0 1 0 1 0 0 1 0 1 1 0 1 1 1 1 0 1],16659
14,Chi,kNN3,2,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 1],16659
15,Chi,kNN5,2,0.6857142857142857,0.5925925925925926,12,4,7,4,[1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1],16659
16,Chi,NB,3,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1],16659
17,Chi,LR1,3,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1],16659
18,Chi,SVC1,3,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1],16659
19,Chi,SVC2,3,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
20,Chi,SVC3,3,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
21,Chi,SVC4,3,0.625,0.5555555555555556,10,5,6,6,[1 1 1 0 1 0 0 1 1 0 0 1 0 1 0 0 1 0 1 1 0 1 1 1 1 0 1],16659
22,Chi,kNN3,3,0.6857142857142857,0.5925925925925926,12,4,7,4,[1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1],16659
23,Chi,kNN5,3,0.6857142857142857,0.5925925925925926,12,4,7,4,[1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1],16659
24,Chi,NB,4,0.6857142857142857,0.5925925925925926,12,4,7,4,[1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 1],16659
25,Chi,LR1,4,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1],16659
26,Chi,SVC1,4,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1],16659
27,Chi,SVC2,4,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
28,Chi,SVC3,4,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
29,Chi,SVC4,4,0.6666666666666667,0.5925925925925926,11,5,6,5,[1 1 1 0 1 0 0 1 1 0 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1],16659
30,Chi,kNN3,4,0.6857142857142857,0.5925925925925926,12,4,7,4,[1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1],16659
31,Chi,kNN5,4,0.6857142857142857,0.5925925925925926,12,4,7,4,[1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1],16659
32,Chi,NB,5,0.6857142857142857,0.5925925925925926,12,4,7,4,[1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 1],16659
33,Chi,LR1,5,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1],16659
34,Chi,SVC1,5,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1],16659
35,Chi,SVC2,5,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
36,Chi,SVC3,5,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
37,Chi,SVC4,5,0.6666666666666667,0.5925925925925926,11,5,6,5,[1 1 1 0 1 0 0 1 1 0 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1],16659
38,Chi,kNN3,5,0.6470588235294118,0.5555555555555556,11,4,7,5,[1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 0 1 1 1 1 0 1],16659
39,Chi,kNN5,5,0.6470588235294118,0.5555555555555556,11,4,7,5,[1 1 1 1 1 0 0 1 1 0 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1],16659
40,Chi,NB,6,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 0 1 0 1 1 1 1 1 1 1 0 1],16659
41,Chi,LR1,6,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 1 0 1 1 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1],16659
42,Chi,SVC1,6,0.7179487179487181,0.5925925925925926,14,2,9,2,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1],16659
43,Chi,SVC2,6,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
44,Chi,SVC3,6,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
45,Chi,SVC4,6,0.6060606060606061,0.5185185185185185,10,4,7,6,[1 1 1 0 1 0 0 1 1 0 0 1 0 1 0 0 1 0 1 1 1 1 1 1 1 0 1],16659
46,Chi,kNN3,6,0.7368421052631579,0.6296296296296297,14,3,8,2,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1],16659
47,Chi,kNN5,6,0.7692307692307693,0.6666666666666666,15,3,8,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1],16659
48,Chi,NB,7,0.7027027027027026,0.5925925925925926,13,3,8,3,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 0 1 1 1 1 1 1 1 0 1],16659
49,Chi,LR1,7,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 1 0 1 1 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1],16659
50,Chi,SVC1,7,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
51,Chi,SVC2,7,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
52,Chi,SVC3,7,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
53,Chi,SVC4,7,0.6857142857142857,0.5925925925925926,12,4,7,4,[1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 1],16659
54,Chi,kNN3,7,0.7368421052631579,0.6296296296296297,14,3,8,2,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1],16659
55,Chi,kNN5,7,0.7692307692307693,0.6666666666666666,15,3,8,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1],16659
56,Chi,NB,8,0.7027027027027026,0.5925925925925926,13,3,8,3,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 0 1 1 1 1 1 1 1 0 1],16659
57,Chi,LR1,8,0.6857142857142857,0.5925925925925926,12,4,7,4,[1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1],16659
58,Chi,SVC1,8,0.7692307692307693,0.6666666666666666,15,3,8,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1],16659
59,Chi,SVC2,8,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
60,Chi,SVC3,8,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
61,Chi,SVC4,8,0.7692307692307693,0.6666666666666666,15,3,8,1,[1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
62,Chi,kNN3,8,0.7368421052631579,0.6296296296296297,14,3,8,2,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1],16659
63,Chi,kNN5,8,0.7179487179487181,0.5925925925925926,14,2,9,2,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1],16659
64,Chi,NB,9,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 0 1 1 0 1 1 1 1 0 1],16659
65,Chi,LR1,9,0.6857142857142857,0.5925925925925926,12,4,7,4,[1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1],16659
66,Chi,SVC1,9,0.7692307692307693,0.6666666666666666,15,3,8,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1],16659
67,Chi,SVC2,9,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
68,Chi,SVC3,9,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],16659
69,Chi,SVC4,9,0.7567567567567567,0.6666666666666666,14,4,7,2,[1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1],16659
