,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
0,Chi,NB,1,0.6857142857142857,0.5925925925925926,12,4,7,4,[0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 0 1 1 1 0],78524
1,Chi,LR1,1,0.6857142857142857,0.5925925925925926,12,4,7,4,[0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 0 1 1 1 0],78524
2,Chi,SVC1,1,0.6486486486486486,0.5185185185185185,12,2,9,4,[0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 1 1 1],78524
3,Chi,SVC2,1,0.631578947368421,0.4814814814814815,12,1,10,4,[0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1],78524
4,Chi,SVC3,1,0.6486486486486486,0.5185185185185185,12,2,9,4,[0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 1 1 1],78524
5,Chi,SVC4,1,0.6857142857142857,0.5925925925925926,12,4,7,4,[0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 0 1 1 1 0],78524
6,Chi,kNN3,1,0.6857142857142857,0.5925925925925926,12,4,7,4,[0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 0 1 1 1 0],78524
7,Chi,kNN5,1,0.6857142857142857,0.5925925925925926,12,4,7,4,[0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 0 1 1 1 0],78524
8,Chi,NB,2,0.6857142857142857,0.5925925925925926,12,4,7,4,[0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 0 1 1 1 0],78524
9,Chi,LR1,2,0.6857142857142857,0.5925925925925926,12,4,7,4,[0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 0 1 1 1 0],78524
10,Chi,SVC1,2,0.6486486486486486,0.5185185185185185,12,2,9,4,[0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 1 1 1],78524
