,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
0,Chi,NB,1,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 1 0 1 1],42020
1,Chi,LR1,1,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 1 0 1 1],42020
2,Chi,SVC1,1,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 1 0 1 1],42020
3,Chi,SVC2,1,0.7804878048780487,0.6666666666666666,16,2,9,0,[1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1],42020
4,Chi,SVC3,1,0.75,0.6296296296296297,15,2,9,1,[1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1],42020
5,Chi,SVC4,1,0.7222222222222223,0.6296296296296297,13,4,7,3,[1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 1 0 1 1],42020
6,Chi,kNN3,1,0.7368421052631579,0.6296296296296297,14,3,8,2,[1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1],42020
7,Chi,kNN5,1,0.7368421052631579,0.6296296296296297,14,3,8,2,[1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 1 1],42020
8,Chi,NB,2,0.7647058823529411,0.7037037037037037,13,6,5,3,[1 1 0 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 0 0 0 0 1 1 1 1 1],42020
9,Chi,LR1,2,0.7272727272727272,0.6666666666666666,12,6,5,4,[1 1 0 1 1 1 1 1 1 0 1 0 0 0 0 1 1 1 0 0 0 0 1 1 1 1 1],42020
10,Chi,SVC1,2,0.742857142857143,0.6666666666666666,13,5,6,3,[1 1 0 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 0 0 0 0 1 1 1 1 1],42020
11,Chi,SVC2,2,0.7777777777777777,0.7037037037037037,14,5,6,2,[1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 0 0 1 1 1 1 1],42020
12,Chi,SVC3,2,0.742857142857143,0.6666666666666666,13,5,6,3,[1 1 0 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 0 0 0 0 1 1 1 1 1],42020
13,Chi,SVC4,2,0.6857142857142857,0.5925925925925926,12,4,7,4,[1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 0 1 0 1 1 0 1 1],42020
14,Chi,kNN3,2,0.742857142857143,0.6666666666666666,13,5,6,3,[1 1 0 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 0 0 0 0 1 1 1 1 1],42020
15,Chi,kNN5,2,0.742857142857143,0.6666666666666666,13,5,6,3,[1 1 0 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 0 0 0 0 1 1 1 1 1],42020
16,Chi,NB,3,0.7647058823529411,0.7037037037037037,13,6,5,3,[1 1 0 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 0 0 0 0 1 1 1 1 1],42020
17,Chi,LR1,3,0.7647058823529411,0.7037037037037037,13,6,5,3,[1 1 0 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 0 0 0 0 1 1 1 1 1],42020
18,Chi,SVC1,3,0.7647058823529411,0.7037037037037037,13,6,5,3,[1 1 0 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 0 0 0 0 1 1 1 1 1],42020
19,Chi,SVC2,3,0.7999999999999999,0.7407407407407407,14,6,5,2,[1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0 0 0 0 1 1 1 1 1],42020
20,Chi,SVC3,3,0.7647058823529411,0.7037037037037037,13,6,5,3,[1 1 0 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 0 0 0 0 1 1 1 1 1],42020
21,Chi,SVC4,3,0.6857142857142857,0.5925925925925926,12,4,7,4,[1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 0 1 0 1 1 0 1 1],42020
22,Chi,kNN3,3,0.7647058823529411,0.7037037037037037,13,6,5,3,[1 1 0 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 0 0 0 0 1 1 1 1 1],42020
23,Chi,kNN5,3,0.7647058823529411,0.7037037037037037,13,6,5,3,[1 1 0 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 0 0 0 0 1 1 1 1 1],42020
24,Chi,NB,4,0.7096774193548386,0.6666666666666666,11,7,4,5,[1 1 0 1 1 1 1 1 1 0 1 0 0 0 0 1 1 1 0 0 0 0 1 1 0 1 0],42020
